business_age,sector_experience,total_experience,start_date,source
45.686516084873375,,,1979-04-25,EMICRON
4.0219028062970565,,,2020-12-23,EMICRON
2.0944558521560577,,,2022-11-27,EMICRON
2.127310061601643,,,2022-11-15,EMICRON
3.9288158795345653,,,2021-01-26,EMICRON
3.9260780287474333,,,2021-01-27,EMICRON
1.2621492128678986,,,2023-09-27,EMICRON
36.167008898015055,,,1988-10-31,EMICRON
37.35249828884326,,,1987-08-25,EMICRON
3.597535934291581,,,2021-05-27,EMICRON
6.759753593429158,,,2018-03-29,EMICRON
16.80766598220397,,,2008-03-11,EMICRON
37.63175906913073,,,1987-05-15,EMICRON
9.971252566735114,,,2015-01-11,EMICRON
12.240930869267626,,,2012-10-04,EMICRON
48.23271731690623,,,1976-10-07,EMICRON
6.6036960985626285,,,2018-05-25,EMICRON
37.13073237508556,,,1987-11-14,EMICRON
33.06228610540725,,,1991-12-09,EMICRON
5.812457221081451,,,2019-03-10,EMICRON
33.21834360027378,,,1991-10-13,EMICRON
44.22724161533196,,,1980-10-09,EMICRON
6.231348391512663,,,2018-10-08,EMICRON
49.1937029431896,,,1975-10-22,EMICRON
8.629705681040383,,,2016-05-15,EMICRON
28.479123887748116,,,1996-07-09,EMICRON
32.492813141683776,,,1992-07-04,EMICRON
25.193702943189596,,,1999-10-22,EMICRON
34.74880219028063,,,1990-04-02,EMICRON
4.2217659137577,,,2020-10-11,EMICRON
36.05749486652977,,,1988-12-10,EMICRON
14.510609171800137,,,2010-06-28,EMICRON
49.31143052703628,,,1975-09-09,EMICRON
12.41615331964408,,,2012-08-01,EMICRON
35.67419575633128,,,1989-04-29,EMICRON
35.408624229979466,,,1989-08-04,EMICRON
20.966461327857633,,,2004-01-13,EMICRON
34.47227926078029,,,1990-07-12,EMICRON
25.336071184120467,,,1999-08-31,EMICRON
1.1964407939767283,,,2023-10-21,EMICRON
16.15605749486653,,,2008-11-04,EMICRON
29.388090349075977,,,1995-08-12,EMICRON
21.336071184120467,,,2003-08-31,EMICRON
34.30527036276523,,,1990-09-11,EMICRON
18.9596167008898,,,2006-01-15,EMICRON
43.19507186858316,,,1981-10-21,EMICRON
48.17796030116359,,,1976-10-27,EMICRON
28.372347707049965,,,1996-08-17,EMICRON
41.38809034907597,,,1983-08-12,EMICRON
20.854209445585216,,,2004-02-23,EMICRON
45.949349760438054,,,1979-01-19,EMICRON
49.661875427789184,,,1975-05-04,EMICRON
22.973305954825463,,,2002-01-10,EMICRON
29.971252566735114,,,1995-01-11,EMICRON
3.0992470910335386,,,2021-11-25,EMICRON
40.10403832991102,,,1984-11-23,EMICRON
45.073237508555785,,,1979-12-05,EMICRON
9.886379192334017,,,2015-02-11,EMICRON
32.23271731690623,,,1992-10-07,EMICRON
45.97125256673511,,,1979-01-11,EMICRON
18.976043805612594,,,2006-01-09,EMICRON
2.858316221765914,,,2022-02-21,EMICRON
13.17180013689254,,,2011-10-30,EMICRON
28.369609856262834,,,1996-08-18,EMICRON
1.6098562628336757,,,2023-05-23,EMICRON
44.766598220396986,,,1980-03-26,EMICRON
46.42299794661191,,,1978-07-30,EMICRON
0.648870636550308,,,2024-05-08,EMICRON
29.1854893908282,,,1995-10-25,EMICRON
1.8507871321013005,,,2023-02-24,EMICRON
36.8104038329911,,,1988-03-10,EMICRON
4.457221081451061,,,2020-07-17,EMICRON
3.0390143737166326,,,2021-12-17,EMICRON
39.096509240246405,,,1985-11-26,EMICRON
44.48459958932238,,,1980-07-07,EMICRON
8.205338809034908,,,2016-10-17,EMICRON
37.84804928131417,,,1987-02-25,EMICRON
7.8932238193018485,,,2017-02-08,EMICRON
25.05407255304586,,,1999-12-12,EMICRON
25.87816563997262,,,1999-02-14,EMICRON
22.069815195071868,,,2002-12-06,EMICRON
9.218343600273785,,,2015-10-13,EMICRON
48.16427104722793,,,1976-11-01,EMICRON
18.3709787816564,,,2006-08-18,EMICRON
41.31690622861054,,,1983-09-07,EMICRON
8.424366872005475,,,2016-07-29,EMICRON
7.723477070499658,,,2017-04-11,EMICRON
21.349760438056126,,,2003-08-26,EMICRON
43.460643394934976,,,1981-07-16,EMICRON
1.1991786447638604,,,2023-10-20,EMICRON
37.14168377823409,,,1987-11-10,EMICRON
5.089664613278576,,,2019-11-29,EMICRON
38.587268993839835,,,1986-05-31,EMICRON
1.5523613963039014,,,2023-06-13,EMICRON
4.249144421629021,,,2020-10-01,EMICRON
16.539356605065024,,,2008-06-17,EMICRON
31.50718685831622,,,1993-06-29,EMICRON
15.181382614647502,,,2009-10-26,EMICRON
19.84394250513347,,,2005-02-26,EMICRON
26.562628336755647,,,1998-06-09,EMICRON
8.752908966461328,,,2016-03-31,EMICRON
39.60848733744011,,,1985-05-23,EMICRON
10.346338124572211,,,2014-08-27,EMICRON
12.988364134154688,,,2012-01-05,EMICRON
2.724161533196441,,,2022-04-11,EMICRON
2.595482546201232,,,2022-05-28,EMICRON
45.73032169746749,,,1979-04-09,EMICRON
41.949349760438054,,,1983-01-19,EMICRON
38.392881587953454,,,1986-08-10,EMICRON
3.326488706365503,,,2021-09-03,EMICRON
46.195756331279945,,,1978-10-21,EMICRON
3.238877481177276,,,2021-10-05,EMICRON
11.126625598904859,,,2013-11-15,EMICRON
38.732375085557834,,,1986-04-08,EMICRON
0.5475701574264202,,,2024-06-14,EMICRON
28.829568788501028,,,1996-03-03,EMICRON
2.5900068446269677,,,2022-05-30,EMICRON
6.346338124572211,,,2018-08-27,EMICRON
7.101984941820671,,,2017-11-24,EMICRON
45.516769336071185,,,1979-06-26,EMICRON
14.16290212183436,,,2010-11-02,EMICRON
8.492813141683778,,,2016-07-04,EMICRON
43.75359342915811,,,1981-03-31,EMICRON
5.0951403148528405,,,2019-11-27,EMICRON
4.7967145790554415,,,2020-03-15,EMICRON
47.61396303901437,,,1977-05-21,EMICRON
40.50102669404517,,,1984-07-01,EMICRON
8.407939767282683,,,2016-08-04,EMICRON
32.65160848733744,,,1992-05-07,EMICRON
22.595482546201232,,,2002-05-28,EMICRON
35.37303216974675,,,1989-08-17,EMICRON
7.2060232717316905,,,2017-10-17,EMICRON
49.77138945927447,,,1975-03-25,EMICRON
34.60643394934976,,,1990-05-24,EMICRON
12.205338809034908,,,2012-10-17,EMICRON
19.00889801505818,,,2005-12-28,EMICRON
20.369609856262834,,,2004-08-18,EMICRON
37.82340862422998,,,1987-03-06,EMICRON
30.47501711156742,,,1994-07-11,EMICRON
16.2217659137577,,,2008-10-11,EMICRON
5.601642710472279,,,2019-05-26,EMICRON
21.579739904175224,,,2003-06-03,EMICRON
0.5448323066392882,,,2024-06-15,EMICRON
47.07734428473648,,,1977-12-03,EMICRON
45.229295003422315,,,1979-10-09,EMICRON
49.99041752224504,,,1975-01-04,EMICRON
35.63586584531143,,,1989-05-13,EMICRON
49.06776180698152,,,1975-12-07,EMICRON
2.132785763175907,,,2022-11-13,EMICRON
26.099931553730322,,,1998-11-25,EMICRON
7.02258726899384,,,2017-12-23,EMICRON
7.227926078028747,,,2017-10-09,EMICRON
40.955509924709105,,,1984-01-17,EMICRON
29.234770704996578,,,1995-10-07,EMICRON
10.809034907597535,,,2014-03-11,EMICRON
32.219028062970565,,,1992-10-12,EMICRON
15.02258726899384,,,2009-12-23,EMICRON
8.095824777549623,,,2016-11-26,EMICRON
25.08145106091718,,,1999-12-02,EMICRON
7.594798083504449,,,2017-05-28,EMICRON
22.458590006844627,,,2002-07-17,EMICRON
14.108145106091717,,,2010-11-22,EMICRON
32.3668720054757,,,1992-08-19,EMICRON
19.707049965776864,,,2005-04-17,EMICRON
14.702258726899384,,,2010-04-19,EMICRON
18.420260095824776,,,2006-07-31,EMICRON
9.880903490759753,,,2015-02-13,EMICRON
49.9958932238193,,,1975-01-02,EMICRON
0.11772758384668036,,,2024-11-18,EMICRON
20.829568788501028,,,2004-03-03,EMICRON
11.676933607118412,,,2013-04-28,EMICRON
38.3025325119781,,,1986-09-12,EMICRON
18.483230663928815,,,2006-07-08,EMICRON
3.40041067761807,,,2021-08-07,EMICRON
15.709787816563997,,,2009-04-16,EMICRON
6.543463381245722,,,2018-06-16,EMICRON
44.47091033538672,,,1980-07-12,EMICRON
22.765229295003422,,,2002-03-27,EMICRON
6.981519507186858,,,2018-01-07,EMICRON
36.6570841889117,,,1988-05-05,EMICRON
41.659137577002056,,,1983-05-05,EMICRON
14.598220396988363,,,2010-05-27,EMICRON
2.7186858316221767,,,2022-04-13,EMICRON
33.11430527036276,,,1991-11-20,EMICRON
25.089664613278575,,,1999-11-29,EMICRON
11.132101300479125,,,2013-11-13,EMICRON
23.16495550992471,,,2001-11-01,EMICRON
37.80698151950719,,,1987-03-12,EMICRON
47.57563312799452,,,1977-06-04,EMICRON
37.295003422313485,,,1987-09-15,EMICRON
8.539356605065024,,,2016-06-17,EMICRON
17.240246406570844,,,2007-10-05,EMICRON
34.940451745379875,,,1990-01-22,EMICRON
46.064339493497606,,,1978-12-08,EMICRON
15.203285420944558,,,2009-10-18,EMICRON
4.9664613278576315,,,2020-01-13,EMICRON
49.883641341546884,,,1975-02-12,EMICRON
2.0533880903490758,,,2022-12-12,EMICRON
47.233401779603014,,,1977-10-07,EMICRON
42.91854893908282,,,1982-01-30,EMICRON
10.590006844626968,,,2014-05-30,EMICRON
16.227241615331966,,,2008-10-09,EMICRON
3.4743326488706368,,,2021-07-11,EMICRON
23.170431211498972,,,2001-10-30,EMICRON
48.09034907597536,,,1976-11-28,EMICRON
1.3305954825462012,,,2023-09-02,EMICRON
31.15400410677618,,,1993-11-05,EMICRON
46.06981519507187,,,1978-12-06,EMICRON
37.973990417522245,,,1987-01-10,EMICRON
29.924709103353866,,,1995-01-28,EMICRON
4.974674880219028,,,2020-01-10,EMICRON
39.90691307323751,,,1985-02-03,EMICRON
36.56673511293634,,,1988-06-07,EMICRON
31.45242984257358,,,1993-07-19,EMICRON
49.92470910335387,,,1975-01-28,EMICRON
27.38398357289528,,,1997-08-13,EMICRON
0.8049281314168378,,,2024-03-12,EMICRON
0.405201916495551,,,2024-08-05,EMICRON
40.43805612594114,,,1984-07-24,EMICRON
33.894592744695416,,,1991-02-08,EMICRON
25.05681040383299,,,1999-12-11,EMICRON
23.73990417522245,,,2001-04-05,EMICRON
48.77754962354552,,,1976-03-22,EMICRON
28.59958932238193,,,1996-05-26,EMICRON
17.336071184120467,,,2007-08-31,EMICRON
41.74674880219028,,,1983-04-03,EMICRON
28.722792607802873,,,1996-04-11,EMICRON
32.09856262833676,,,1992-11-25,EMICRON
16.005475701574266,,,2008-12-29,EMICRON
32.4517453798768,,,1992-07-19,EMICRON
12.24914442162902,,,2012-10-01,EMICRON
23.906913073237508,,,2001-02-03,EMICRON
27.548254620123203,,,1997-06-14,EMICRON
38.327173169062284,,,1986-09-03,EMICRON
7.019849418206708,,,2017-12-24,EMICRON
44.75290896646133,,,1980-03-31,EMICRON
33.35249828884326,,,1991-08-25,EMICRON
38.625598904859686,,,1986-05-17,EMICRON
23.19233401779603,,,2001-10-22,EMICRON
19.444216290212182,,,2005-07-22,EMICRON
12.856947296372347,,,2012-02-22,EMICRON
41.11978097193703,,,1983-11-18,EMICRON
14.611909650924025,,,2010-05-22,EMICRON
3.3100616016427105,,,2021-09-09,EMICRON
15.50444900752909,,,2009-06-30,EMICRON
20.383299110198493,,,2004-08-13,EMICRON
4.468172484599589,,,2020-07-13,EMICRON
14.888432580424366,,,2010-02-10,EMICRON
7.006160164271047,,,2017-12-29,EMICRON
6.299794661190965,,,2018-09-13,EMICRON
41.79329226557152,,,1983-03-17,EMICRON
4.687200547570157,,,2020-04-24,EMICRON
38.92950034223135,,,1986-01-26,EMICRON
29.54688569472964,,,1995-06-15,EMICRON
33.3388090349076,,,1991-08-30,EMICRON
14.499657768651609,,,2010-07-02,EMICRON
49.48117727583847,,,1975-07-09,EMICRON
46.80082135523614,,,1978-03-14,EMICRON
36.98562628336756,,,1988-01-06,EMICRON
43.29363449691992,,,1981-09-15,EMICRON
33.73305954825462,,,1991-04-08,EMICRON
6.414784394250513,,,2018-08-02,EMICRON
5.037645448323066,,,2019-12-18,EMICRON
41.9192334017796,,,1983-01-30,EMICRON
39.36481861738535,,,1985-08-20,EMICRON
19.252566735112936,,,2005-09-30,EMICRON
4.459958932238193,,,2020-07-16,EMICRON
6.483230663928816,,,2018-07-08,EMICRON
26.663928815879533,,,1998-05-03,EMICRON
15.80561259411362,,,2009-03-12,EMICRON
48.668035592060235,,,1976-05-01,EMICRON
3.0417522245037647,,,2021-12-16,EMICRON
1.0759753593429158,,,2023-12-04,EMICRON
49.106091718001366,,,1975-11-23,EMICRON
30.023271731690624,,,1994-12-23,EMICRON
33.946611909650926,,,1991-01-20,EMICRON
39.83572895277207,,,1985-03-01,EMICRON
10.888432580424366,,,2014-02-10,EMICRON
43.01984941820671,,,1981-12-24,EMICRON
39.460643394934976,,,1985-07-16,EMICRON
49.672826830937716,,,1975-04-30,EMICRON
26.792607802874745,,,1998-03-17,EMICRON
5.700205338809035,,,2019-04-20,EMICRON
25.125256673511295,,,1999-11-16,EMICRON
3.698836413415469,,,2021-04-20,EMICRON
47.351129363449694,,,1977-08-25,EMICRON
21.409993155373034,,,2003-08-04,EMICRON
7.958932238193018,,,2017-01-15,EMICRON
31.055441478439427,,,1993-12-11,EMICRON
26.600958247775495,,,1998-05-26,EMICRON
10.986995208761122,,,2014-01-05,EMICRON
20.076659822039698,,,2004-12-03,EMICRON
22.64476386036961,,,2002-05-10,EMICRON
32.72826830937714,,,1992-04-09,EMICRON
48.62422997946612,,,1976-05-17,EMICRON
0.46269678302532513,,,2024-07-15,EMICRON
23.567419575633128,,,2001-06-07,EMICRON
21.83436002737851,,,2003-03-02,EMICRON
3.786447638603696,,,2021-03-19,EMICRON
8.501026694045175,,,2016-07-01,EMICRON
41.16084873374401,,,1983-11-03,EMICRON
46.39835728952772,,,1978-08-08,EMICRON
21.88911704312115,,,2003-02-10,EMICRON
11.170431211498974,,,2013-10-30,EMICRON
3.9534565366187544,,,2021-01-17,EMICRON
23.07460643394935,,,2001-12-04,EMICRON
22.299794661190965,,,2002-09-13,EMICRON
43.54551676933607,,,1981-06-15,EMICRON
9.043121149897331,,,2015-12-16,EMICRON
41.67556468172484,,,1983-04-29,EMICRON
12.68993839835729,,,2012-04-23,EMICRON
49.379876796714576,,,1975-08-15,EMICRON
7.29637234770705,,,2017-09-14,EMICRON
34.91581108829569,,,1990-01-31,EMICRON
3.685147159479808,,,2021-04-25,EMICRON
41.18275154004107,,,1983-10-26,EMICRON
11.5564681724846,,,2013-06-11,EMICRON
36.75290896646133,,,1988-03-31,EMICRON
1.1526351813826146,,,2023-11-06,EMICRON
26.43394934976044,,,1998-07-26,EMICRON
2.1738535249828885,,,2022-10-29,EMICRON
20.646132785763175,,,2004-05-09,EMICRON
27.87953456536619,,,1997-02-13,EMICRON
4.725530458590007,,,2020-04-10,EMICRON
21.82340862422998,,,2003-03-06,EMICRON
26.822724161533195,,,1998-03-06,EMICRON
1.8726899383983573,,,2023-02-16,EMICRON
1.5277207392197125,,,2023-06-22,EMICRON
3.696098562628337,,,2021-04-21,EMICRON
8.172484599589323,,,2016-10-29,EMICRON
37.2621492128679,,,1987-09-27,EMICRON
4.501026694045175,,,2020-07-01,EMICRON
26.99794661190965,,,1998-01-01,EMICRON
38.00684462696783,,,1986-12-29,EMICRON
9.401779603011637,,,2015-08-07,EMICRON
18.694045174537987,,,2006-04-22,EMICRON
41.637234770705,,,1983-05-13,EMICRON
43.408624229979466,,,1981-08-04,EMICRON
16.043805612594113,,,2008-12-15,EMICRON
21.916495550992472,,,2003-01-31,EMICRON
3.468856947296372,,,2021-07-13,EMICRON
35.98904859685147,,,1989-01-04,EMICRON
25.305954825462013,,,1999-09-11,EMICRON
12.714579055441478,,,2012-04-14,EMICRON
38.69404517453799,,,1986-04-22,EMICRON
47.24435318275154,,,1977-10-03,EMICRON
9.14715947980835,,,2015-11-08,EMICRON
5.516769336071184,,,2019-06-26,EMICRON
38.74058863791923,,,1986-04-05,EMICRON
0.5119780971937029,,,2024-06-27,EMICRON
28.618754277891856,,,1996-05-19,EMICRON
5.204654346338125,,,2019-10-18,EMICRON
0.7008898015058179,,,2024-04-19,EMICRON
29.14715947980835,,,1995-11-08,EMICRON
11.676933607118412,,,2013-04-28,EMICRON
41.949349760438054,,,1983-01-19,EMICRON
26.086242299794662,,,1998-11-30,EMICRON
2.8747433264887063,,,2022-02-15,EMICRON
8.687200547570157,,,2016-04-24,EMICRON
47.233401779603014,,,1977-10-07,EMICRON
2.3408624229979464,,,2022-08-29,EMICRON
41.74674880219028,,,1983-04-03,EMICRON
18.067077344284737,,,2006-12-07,EMICRON
31.46611909650924,,,1993-07-14,EMICRON
33.80150581793292,,,1991-03-14,EMICRON
3.6167008898015056,,,2021-05-20,EMICRON
12.114989733059549,,,2012-11-19,EMICRON
2.3983572895277208,,,2022-08-08,EMICRON
